District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Contra Costa CCD,Diablo Valley,NUTRI-100   ,CCC000602978,Introduction to the Nutrition Professions                           ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ENGL-C1000E ,CCC000604083,Academic Reading and Writing                                        ,20,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",A,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ENGL-122AL  ,CCC000605667,Academic Reading and Writing for Multilingual Students              ,6,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",A,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,BOT-222     ,CCC000605984,Microsoft Word for Business                                         ,1,Office Technology/Office Computer Applications-051400                                ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,MUSIC-272   ,CCC000605988,Vocal Duet and Trio Ensemble                                        ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,PHYS-110    ,CCC000605989,Descriptive Physics                                                 ,1,"Physics, General-190200                                                              ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,MUSIC-195A  ,CCC000606560,Instrumental Skills Development                                     ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.50,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,MUSIC-195B  ,CCC000606561,Musicianship Skills Development                                     ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.50,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,MUSIC-195C  ,CCC000606562,Pedagogy Skills Development                                         ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.50,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,MUSIC-195D  ,CCC000606563,"Clinics, Seminars, and Workshop Skills Development                  ",1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.50,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,PHYS-101    ,CCC000607258,Preparation for Physics                                             ,2,"Physics, General-190200                                                              ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,INTD-080NC  ,CCC000607332,Problem Solving Skills for Science and Engineering Courses          ,2,Mathematics Skills-170200                                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,Elementary and Secondary Basic Skills                                      ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,COUNS-030   ,CCC000607727,Orientation to College                                              ,3,Academic Guidance-493013                                                             ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.50,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,BUS-210     ,CCC000607794,Introduction to E-Commerce                                          ,1,"Business and Commerce, General-050100                                                ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,BUSAC-186   ,CCC000607795,Financial Accounting                                                ,11,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-810N    ,CCC000607824,ESL Skills Support                                                  ,1,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Six levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-823N    ,CCC000607826,Listening/Speaking I                                                ,3,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Five levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-826N    ,CCC000607827,Listening/Speaking II                                               ,2,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-843N    ,CCC000607828,English Fluency and Vocabulary I                                    ,1,English as a Second Language - Reading-493085                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Five levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-846N    ,CCC000607829,English Fluency and Vocabulary II                                   ,1,English as a Second Language - Reading-493085                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-850N    ,CCC000607830,Beginning ESL                                                       ,4,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Six levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-851N    ,CCC000607831,Reading and Vocabulary for Beginners                                ,2,English as a Second Language - Reading-493085                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Six levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-863N    ,CCC000607832,Grammar I                                                           ,2,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Five levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-866N    ,CCC000607833,Grammar II                                                          ,2,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-883N    ,CCC000607834,Writing I                                                           ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Five levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-886N    ,CCC000607835,Writing II                                                          ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ART-066     ,CCC000607888,Introductory Hand-Built Ceramics                                    ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ART-067     ,CCC000607889,Intermediate Hand-built Ceramics                                    ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ENGL-C1000E ,CCC000607918,Academic Reading and Writing                                        ,16,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,KNACT-110   ,CCC000607921,Fitness Center - Training                                           ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,KNACT-120   ,CCC000607922,Fitness Center - Strength Training                                  ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,KNACT-130   ,CCC000607923,Fitness Center - Functional Fitness Training                        ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,KNACT-140   ,CCC000607924,Fitness Center - Cross Training                                     ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESLN-065W   ,CCC000608026,Fundamental Writing 1 - Noncredit ESL                               ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESLN-075W   ,CCC000608027,Fundamental Writing 2 - Noncredit ESL                               ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,MUSX-101    ,CCC000609094,Audio and Visual Production                                         ,1,Commercial Music-100500                                                              ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-829N    ,CCC000609333,Listening/Speaking III                                              ,2,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-849N    ,CCC000609334,Academic and Professional ESL III                                   ,1,English as a Second Language - Reading-493085                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-869N    ,CCC000609335,Grammar III                                                         ,2,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-889N    ,CCC000609336,Writing III                                                         ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESL-065G    ,CCC000609901,Foundational Grammar 1 -Credit ESL                                  ,1,English as a Second Language - Integrated-493087                                     ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESL-065PC   ,CCC000609902,Essential Pronunciation & Conversation 1 - Credit ESL               ,1,English as a Second Language - Listening and Speaking-493086                         ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESL-065VR   ,CCC000609903,Basic Vocabulary & Reading 1 - Credit ESL                           ,1,English as a Second Language - Reading-493085                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ENGL-800N   ,CCC000610067,Academic Reading and Writing Skills Support                         ,1,English-150100                                                                       ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,One level below transfer                                                   ,Elementary and Secondary Basic Skills                                      ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,DRAMA-820N  ,CCC000611033,Community Engagement through Theatre Practice                       ,2,Dramatic Arts-100700                                                                 ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,ESL-835BN   ,CCC000611036,Pronunciation B                                                     ,1,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,JOURN-100   ,CCC000611219,Mass Communication                                                  ,3,Journalism-060200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,BUSAC-282   ,CCC000611918,Intermediate Accounting I                                           ,1,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ENGL-167    ,CCC000611921,Latin American Literature                                           ,1,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ADS-102     ,CCC000612284,Introduction to Motivational Interviewing Skills                    ,1,Alcohol and Controlled Substances-210440                                             ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,CIS-180     ,CCC000612290,Introduction to Project Management                                  ,1,Software Applications-070210                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ECE-125     ,CCC000612298,Principles and Practices of Early Childhood Education               ,3,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,KNICA-100   ,CCC000612457,Student-Athlete Success I                                           ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,INTD-010NC  ,CCC000613313,Supervised Tutoring                                                 ,2,Supervised Tutoring-493009                                                           ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Not applicable                                                             ,Elementary and Secondary Basic Skills                                      ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Diablo Valley,ADJUS-206   ,CCC000614784,Advanced Crime Scene Forensics                                      ,1,Administration of Justice-210500                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Contra Costa,CCT-160     ,CCC000614833,Introduction to Information Systems Security                        ,1,Other Information Technology-079900                                                  ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESLN-085G   ,CCC000614970,Intermediate Grammar - Noncredit ESL                                ,1,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESLN-085SL  ,CCC000614971,Intermediate Oral Communication - Noncredit ESL                     ,1,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Contra Costa CCD,Los Medanos,ESLN-085WR  ,CCC000614972,Intermediate College Writing - Noncredit ESL                        ,1,English as a Second Language - Writing-493084                                        ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
