District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Allan Hancock CCD,Allan Hancock,EMS130      ,CCC000437284,Principles of Emergency Mgmt                                        ,1,Emergency Medical Services-125000                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FT130       ,CCC000437285,Principles of Emergency Mgmt                                        ,1,Emergency Medical Services-125000                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LDER112     ,CCC000437299,Prac/App of Leadership Princip                                      ,1,Student Government-220710                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LDER111     ,CCC000437300,Prin/Prac Student Government                                        ,1,Student Government-220710                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MA305       ,CCC000437730,Body Systems And Disease                                            ,1,Medical Assisting-120800                                                             ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,EMS102      ,CCC000446556,First Aid & Safety                                                  ,5,Emergency Medical Services-125000                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PSY121      ,CCC000446562,Social Psychology                                                   ,1,"Psychology, General-200100                                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PHYS141     ,CCC000446564,General Physics 1                                                   ,2,"Physics, General-190200                                                              ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,BIOL150     ,CCC000458873,Cellular Biology                                                    ,2,"Biology, General-040100                                                              ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECS102      ,CCC000497810,"Child Health, Safety & Nutriti                                      ",3,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FILM107     ,CCC000503426,History of World Cinema                                             ,1,Film Production-061220                                                               ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECS118      ,CCC000503434,Practicum: Preschool                                                ,1,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECS119      ,CCC000503435,Practicum: Infant/Toddler                                           ,1,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ENGL100     ,CCC000510128,Writing in Career/Tech Fields                                       ,4,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,BUS386      ,CCC000510146,Business Resume Writing                                             ,1,Business Management-050600                                                           ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,DA317       ,CCC000510150,Dental Assisting Theory                                             ,1,Dental Assistant-124010                                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,07.00,07.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,DA318       ,CCC000510154,Basic Dental Assisting Skills                                       ,2,Dental Assistant-124010                                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECS104      ,CCC000510157,Principles and Practices                                            ,3,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MUS146      ,CCC000510158,Jazz Ensemble                                                       ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FILM128     ,CCC000510159,Intermediate Motion Graphics                                        ,1,Digital Media-061400                                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MMAC128     ,CCC000510160,Intermediate Motion Graphics                                        ,1,Digital Media-061400                                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,REC101      ,CCC000510168,Intro to Recreation Management                                      ,1,Recreation Assistant-083610                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,REC105      ,CCC000510170,Program Planning for Recreatio                                      ,1,Recreation Assistant-083610                                                          ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD521      ,CCC000510176,High Intermediate Reading                                           ,1,English as a Second Language - Reading-493085                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD531      ,CCC000510177,High Intermediate Writing                                           ,2,English as a Second Language - Writing-493084                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD522      ,CCC000510178,Low Advanced Reading                                                ,1,English as a Second Language - Reading-493085                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD502      ,CCC000510181,Low Advanced Grammar                                                ,1,English as a Second Language - Integrated-493087                                     ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FSN109      ,CCC000510188,Basic Nutrition for Health                                          ,4,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FSN110      ,CCC000510189,Nutrition Science                                                   ,5,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA118       ,CCC000510191,Beverage Management                                                 ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA120       ,CCC000510192,Principles of Foods 1                                               ,3,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA121       ,CCC000510193,Basic Baking and Pastry                                             ,2,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA122       ,CCC000510194,Advanced Baking and Pastry                                          ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA123       ,CCC000510195,Principles of Foods 2                                               ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA124       ,CCC000510196,"Sanitation, Safety & Equipment                                      ",5,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA125       ,CCC000510197,Supervision and Training Techniques                                 ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA126       ,CCC000510198,"Food Production Cost, Control                                       ",1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CA129       ,CCC000510201,Catering & Events Management                                        ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FSN132      ,CCC000510202,Intro to Culinology Profession                                      ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,DA319       ,CCC000510210,DA Administrative Skills                                            ,1,Dental Assistant-124010                                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CBIS101     ,CCC000510211,Computer Concepts & Apps                                            ,4,Computer Information Systems-070200                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",C,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,HEAL7021    ,CCC000513139,Balance and Mobility                                                ,4,Physical Fitness and Body Movement-083510                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Health and Safety                                                          ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MA352       ,CCC000517309,MA Administrative Procedures                                        ,1,Medical Assisting-120800                                                             ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MA350       ,CCC000517330,MA Fundamentals                                                     ,1,Medical Assisting-120800                                                             ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MA351       ,CCC000517343,MA Clinical Procedures 1                                            ,1,Medical Assisting-120800                                                             ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA140     ,CCC000517629,Intercollegiate Baseball                                            ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA130     ,CCC000517630,"Intercollegiate Basketball, M                                       ",1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA135     ,CCC000517631,"Intercollegiate Basketball, W                                       ",1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA120     ,CCC000517632,Intercollegiate Cross Country                                       ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA100     ,CCC000517633,Intercollegiate Football                                            ,3,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA170     ,CCC000517634,Intercollegiate Golf                                                ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA145     ,CCC000517636,Intercollegiate Softball                                            ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA125     ,CCC000517641,Intercollegiate Volleyball                                          ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA110     ,CCC000517642,"Intercollegiate Soccer, Men                                         ",1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA105     ,CCC000517643,"Intercollegiate Soccer, Women                                       ",1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PLGL101     ,CCC000517898,Intro to Paralegal Studies                                          ,1,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PLGL103     ,CCC000517901,Civil Litigation                                                    ,1,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PLGL104     ,CCC000517902,Legal Research & Writing                                            ,1,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PLGL109     ,CCC000517906,Family Law                                                          ,1,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
