District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
MiraCosta CCD,MiraCosta,NCHAS70     ,CCC000357671,Body Conditioning Over Easy                                         ,1,Physical Fitness and Body Movement-083510                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,LRNS42      ,CCC000363235,Strategies Designed for Students with Learning Disabilities: Mathema,1,"Learning Skills, Learning Disabled-493032                                            ",Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,MAT290      ,CCC000369547,Portfolio Development                                               ,2,Digital Media-061400                                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NCHLT11     ,CCC000373006,Spinal Fitness                                                      ,1,Physical Fitness and Body Movement-083510                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Health and Safety                                                          ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NCESL65     ,CCC000377819,"English as a Second Language, Citizenship                           ",4,Citizenship / ESL Civics-493090                                                      ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Immigrant Education (Citizenship/Civic Education)                          ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,ASTR120     ,CCC000457543,Life in the Universe                                                ,1,Astronomy-191100                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,BIO108      ,CCC000457553,Introductory Biology: Ocean Ecology and Sustainability              ,2,"Biology, General-040100                                                              ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,BTEC211     ,CCC000457561,Technical Writing for Regulated Environments                        ,1,Biotechnology and Biomedical Technology-043000                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CHEM103L    ,CCC000457568,Chemistry and Society: For Non-Science Majors (Lab)                 ,2,"Chemistry, General-190500                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CHEM112     ,CCC000457569,"Introductory General, Organic, and Biological Chemistry: For Allied ",12,"Chemistry, General-190500                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DRAM201     ,CCC000457600,Rehearsal and Performance: Dramatic Theatre                         ,1,Dramatic Arts-100700                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,KINE100     ,CCC000457645,Beginning Weight Training                                           ,4,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,00.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NCHAS85     ,CCC000457683,Chair Yoga for Older Adults                                         ,3,Physical Fitness and Body Movement-083510                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS282     ,CCC000457701,Psychiatric-Mental Health Nursing                                   ,2,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.50,03.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,PHSN106     ,CCC000457713,Introduction to Physical Science: Physics and Chemistry             ,2,"Physical Sciences, General-190100                                                    ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,SOC105      ,CCC000457734,Introduction to Justice Studies                                     ,1,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NCPSY13     ,CCC000504924,The Impact of Radio on Our Lives                                    ,2,"Psychology, General-200100                                                           ",Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,HSWFP11     ,CCC000506616,Applied Computer Skills                                             ,2,Secondary Education (Grades 9-12) and G.E.D.-493062                                  ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Not applicable                                                             ,Elementary and Secondary Basic Skills                                      ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO140     ,CCC000511911, Automotive Engine Technology                                       ,2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO141     ,CCC000511912,Automotive Engine Performance and Drivability                       ,2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO160     ,CCC000511914,"Automotive Suspension, Steering, and Alignment                      ",2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO161     ,CCC000511915,Automotive Brake Service and Repair                                 ,2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CS151       ,CCC000511925,Advanced C++ Programming                                            ,2,Computer Programming-070710                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DNCE100     ,CCC000511926,Dance Appreciation                                                  ,1,Dance-100800                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS180     ,CCC000511932,Fundamentals of Nursing                                             ,2,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS181     ,CCC000511933,Medical Surgical Nursing I                                          ,2,Nursing-123000                                                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS182     ,CCC000511934,Maternal-Child Nursing                                              ,2,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS284     ,CCC000512830,Contemporary Nursing Practice and Leadership                        ,1,Nursing-123000                                                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.50,01.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CSIT134     ,CCC000521715,Microsoft PowerPoint for Business                                   ,1,Software Applications-070210                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CSIT137     ,CCC000521716,Google Apps for Business                                            ,1,Software Applications-070210                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DNCE143     ,CCC000521721,Ballroom Dance Technique II                                         ,2,Dance-100800                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,ANTH101H    ,CCC000521733,Biological Anthropology (Honors)                                    ,1,Anthropology-220200                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CSIT125     ,CCC000521744,Microsoft Word for Business                                         ,1,Software Applications-070210                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CSIT128     ,CCC000521745,Microsoft Excel for Business                                        ,2,Software Applications-070210                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,STATC1000   ,CCC000522017,Introduction to Statistics                                          ,13,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",B,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO156     ,CCC000522024,Automatic Transmissions and Transaxles                              ,2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,AUTO220     ,CCC000522025,"HVAC  Heating, Ventilation, and Air Conditioning                    ",2,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NCSPC26     ,CCC000525214,Basic Academic Skills                                               ,2,"Learning Skills, Learning Disabled-493032                                            ",Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Persons with Substantial Disabilities                          ,Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,ENGLC1001H  ,CCC000528005,Critical Thinking and Writing (Honors)                              ,1,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",A,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,GEOG108     ,CCC000528007,Environmental Sustainability and Society                            ,1,Geography-220600                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,HIST110H    ,CCC000528012,United States History to 1877 (Honors)                              ,1,History-220500                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,MUS229      ,CCC000528016,Jazz/Commercial Piano                                               ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,PSYCC1000H  ,CCC000528022,Introduction to Psychology (Honors)                                 ,1,"Psychology, General-200100                                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,HORT115     ,CCC000528217,Soil Science                                                        ,6,Plant Science-010300                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DESN101     ,CCC000528244,Computer-Aided Design and Drafting                                  ,4,Drafting Technology-095300                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DESN204     ,CCC000528246,"Modeling, Prototyping, and Manufacturing                            ",2,Drafting Technology-095300                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DESN102     ,CCC000528255,Architectural Drawing                                               ,2,Architecture and Architectural Technology-020100                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,DESN103     ,CCC000528257,Architectural Communications                                        ,2,Architecture and Architectural Technology-020100                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,ART207      ,CCC000528258,Film Photography I                                                  ,4,Photography-101100                                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,NURS64      ,CCC000528341,Home Health Aide                                                    ,2,Home Health Aide-123080                                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,02.00,02.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
MiraCosta CCD,MiraCosta,NURS290     ,CCC000532778,Critical Care                                                       ,1,Nursing-123000                                                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.50,01.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,JAPN101     ,CCC000533850,Elementary Japanese (First Semester)                                ,6,Japanese-110800                                                                      ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,JAPN102     ,CCC000533851,Elementary Japanese (Second Semester)                               ,2,Japanese-110800                                                                      ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,JAPN201     ,CCC000533852,Intermediate Japanese (Third Semester)                              ,2,Japanese-110800                                                                      ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,KINE145     ,CCC000534548,Yoga Teacher Training Foundation                                    ,4,Fitness Trainer-083520                                                               ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,KINE147     ,CCC000534549,Yoga Teacher Training Development                                   ,4,Fitness Trainer-083520                                                               ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,KINE149     ,CCC000534550,Yoga Teacher Training Integration                                   ,2,Fitness Trainer-083520                                                               ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,CHLD210     ,CCC000534598,"Child, Family, and Community                                        ",5,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
MiraCosta CCD,MiraCosta,ADM200      ,CCC000534663,Concepts of Criminal Law                                            ,2,Administration of Justice-210500                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
