,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,094800 - Automotive Technology                   ,12,,15,,,,8,,10,,,,,,,,,
,,122500 - Radiologic Technology                   ,7,,10,,7,,16,,27,,,,9,,9,,,
,,123010 - Registered Nursing                      ,65,,90,6,60,,119,8,82,,69,4,15,,25,,34,
,,125000 - Emergency Medical Services              ,,,13,11,9,,10,2,2,,11,5,4,,14,,5,
,,150100 - English                                 ,"4,753",,844,110,989,,"1,166",128,"1,066",,"1,162",150,"1,136",,"1,162",107,256,
,,"170100 - Mathematics, General                    ",852,,701,229,763,,930,264,"1,116",,"1,067",385,"1,177",,902,353,961,
,,210500 - Administration of Justice               ,,,,,,,21,,46,,,,21,,,,26,
,,210510 - Corrections                             ,44,,97,138,,,147,148,198,,,190,172,,184,184,,
,,210520 - Probation and Parole                    ,45,,40,21,45,,48,,47,,44,,83,,54,39,99,
,,210550 - Police Academy                          ,472,,"2,002","1,910",477,,"2,648","1,749","1,870",,461,"1,661","1,925",,"3,217","2,784","1,626",
,,213300 - Fire Technology                         ,24,,53,13,,,55,,,,53,13,13,,36,,,
,,213310 - Wildland Fire Technology                ,,,7,,,,,11,,,11,,,,9,,,
,,213350 - Fire Academy                            ,,,"2,322","2,573","1,889",,429,"2,644","2,373",,477,"2,973","2,446",,444,"3,157","3,432",
,,493012 - Job Seeking/Changing Skills             ,11,,14,,15,,12,,16,,22,,20,,25,,21,
,,"493030 - Learning Skills, Handicapped            ",102,,177,30,157,,197,,123,,159,8,150,,239,,89,
,,"493031 - Living Skills, Handicapped              ",75,,50,,58,,64,,76,,87,,99,,86,,85,
,,493084 - English as a Second Language - Writing  ,32,,18,,21,,20,,41,,29,,34,,40,13,28,
,,493086 - English as a Second Language - Listening,41,,21,8,39,,19,8,37,,20,6,30,,37,7,35,
,,493087 - English as a Second Language - Integrate,,,,,,,,,,,,,7,,5,8,3,
